country_code,region,year,hale_years
SRB,Europe,2003,63.7
SRB,Europe,2004,63.9
SRB,Europe,2005,64.0
SRB,Europe,2006,64.4
SRB,Europe,2007,64.6
SRB,Europe,2008,64.8
SRB,Europe,2009,64.9
SRB,Europe,2010,65.2
SRB,Europe,2011,65.4
SRB,Europe,2012,65.6
SRB,Europe,2013,65.9
SRB,Europe,2014,66.0
SRB,Europe,2015,66.0
SRB,Europe,2016,66.3
SRB,Europe,2017,66.3
SRB,Europe,2018,66.5
SRB,Europe,2019,66.6
SRB,Europe,2020,65.3
SRB,Europe,2021,63.9
SSD,Africa,2000,44.6
SSD,Africa,2001,45.5
SSD,Africa,2002,46.1
SSD,Africa,2003,46.7
SSD,Africa,2004,47.4
SSD,Africa,2005,48.0
SSD,Africa,2006,48.4
SSD,Africa,2007,49.0
SSD,Africa,2008,49.7
SSD,Africa,2009,49.8
SSD,Africa,2010,50.7
SSD,Africa,2011,50.9
SSD,Africa,2012,51.2
SSD,Africa,2013,50.9
SSD,Africa,2014,51.0
SSD,Africa,2015,51.2
SSD,Africa,2016,51.1
SSD,Africa,2017,50.8
SSD,Africa,2018,50.8
SSD,Africa,2019,51.0
SSD,Africa,2020,50.8
SSD,Africa,2021,50.5
STP,Africa,2000,55.5
STP,Africa,2001,56.2
STP,Africa,2002,56.8
STP,Africa,2003,57.3
STP,Africa,2004,57.7
STP,Africa,2005,58.2
STP,Africa,2006,58.7
STP,Africa,2007,59.1
STP,Africa,2008,59.5
STP,Africa,2009,60.1
STP,Africa,2010,60.4
STP,Africa,2011,60.8
STP,Africa,2012,61.1
STP,Africa,2013,61.5
STP,Africa,2014,61.8
STP,Africa,2015,62.0
STP,Africa,2016,62.3
STP,Africa,2017,62.6
STP,Africa,2018,62.8
STP,Africa,2019,63.0
STP,Africa,2020,62.5
STP,Africa,2021,62.4
SUR,Americas,2000,61.4
SUR,Americas,2001,61.3
SUR,Americas,2002,61.3
SUR,Americas,2003,61.3
SUR,Americas,2004,61.6
SUR,Americas,2005,61.9
SUR,Americas,2006,62.2
SUR,Americas,2007,62.5
SUR,Americas,2008,62.6
SUR,Americas,2009,62.9
SUR,Americas,2010,63.0
SUR,Americas,2011,63.2
SUR,Americas,2012,63.4
SUR,Americas,2013,63.3
SUR,Americas,2014,63.2
SUR,Americas,2015,63.1
SUR,Americas,2016,63.2
SUR,Americas,2017,63.3
SUR,Americas,2018,63.2
SUR,Americas,2019,63.1
SUR,Americas,2020,62.8
SUR,Americas,2021,60.3
SVK,Europe,2000,63.9
SVK,Europe,2001,64.0
SVK,Europe,2002,64.2
SVK,Europe,2003,64.3
SVK,Europe,2004,64.6
SVK,Europe,2005,64.6
SVK,Europe,2006,64.8
SVK,Europe,2007,64.9
SVK,Europe,2008,65.1
SVK,Europe,2009,65.5
SVK,Europe,2010,65.7
SVK,Europe,2011,66.0
SVK,Europe,2012,66.2
SVK,Europe,2013,66.5
SVK,Europe,2014,66.8
SVK,Europe,2015,66.7
SVK,Europe,2016,67.1
SVK,Europe,2017,67.1
SVK,Europe,2018,67.2
SVK,Europe,2019,67.5
SVK,Europe,2020,66.9
SVK,Europe,2021,64.9
SVN,Europe,2000,66.0
SVN,Europe,2001,66.1
SVN,Europe,2002,66.3
SVN,Europe,2003,66.1
SVN,Europe,2004,66.7
SVN,Europe,2005,66.9
SVN,Europe,2006,67.4
SVN,Europe,2007,67.5
SVN,Europe,2008,68.0
SVN,Europe,2009,68.2
SVN,Europe,2010,68.6
SVN,Europe,2011,68.8
SVN,Europe,2012,68.9
SVN,Europe,2013,69.1
SVN,Europe,2014,69.6
SVN,Europe,2015,69.4
SVN,Europe,2016,69.7
SVN,Europe,2017,69.8
SVN,Europe,2018,70.0
SVN,Europe,2019,70.2
SVN,Europe,2020,69.5
SVN,Europe,2021,69.4
SWE,Europe,2000,69.3
SWE,Europe,2001,69.3
SWE,Europe,2002,69.4
SWE,Europe,2003,69.6
SWE,Europe,2004,69.9
SWE,Europe,2005,70.0
SWE,Europe,2006,70.1
SWE,Europe,2007,70.2
SWE,Europe,2008,70.3
SWE,Europe,2009,70.5
SWE,Europe,2010,70.6
SWE,Europe,2011,70.7
SWE,Europe,2012,70.7
SWE,Europe,2013,70.7
SWE,Europe,2014,70.9
SWE,Europe,2015,70.8
SWE,Europe,2016,70.9
SWE,Europe,2017,71.0
SWE,Europe,2018,71.1
SWE,Europe,2019,71.4
SWE,Europe,2020,70.7
SWE,Europe,2021,71.1
SWZ,Africa,2000,41.4
SWZ,Africa,2001,39.9
SWZ,Africa,2002,38.7
SWZ,Africa,2003,37.8
SWZ,Africa,2004,37.2
SWZ,Africa,2005,37.0
SWZ,Africa,2006,37.8
SWZ,Africa,2007,38.5
SWZ,Africa,2008,39.0
SWZ,Africa,2009,39.6
SWZ,Africa,2010,40.8
SWZ,Africa,2011,42.2
SWZ,Africa,2012,43.1
SWZ,Africa,2013,43.8
SWZ,Africa,2014,44.6
SWZ,Africa,2015,45.6
SWZ,Africa,2016,46.5
SWZ,Africa,2017,47.0
SWZ,Africa,2018,47.8
SWZ,Africa,2019,48.7
SWZ,Africa,2020,48.7
SWZ,Africa,2021,47.5
SYC,Africa,2000,63.7
SYC,Africa,2001,63.8
SYC,Africa,2002,63.7
SYC,Africa,2003,63.6
SYC,Africa,2004,63.8
SYC,Africa,2005,63.9
SYC,Africa,2006,63.9
SYC,Africa,2007,64.0
SYC,Africa,2008,64.1
SYC,Africa,2009,64.3
SYC,Africa,2010,64.5
SYC,Africa,2011,64.6
SYC,Africa,2012,64.5
SYC,Africa,2013,64.5
SYC,Africa,2014,64.5
SYC,Africa,2015,64.4
SYC,Africa,2016,64.3
SYC,Africa,2017,64.3
SYC,Africa,2018,64.3
SYC,Africa,2019,64.3
SYC,Africa,2020,67.1
SYC,Africa,2021,64.7
SYR,Eastern Mediterranean,2000,62.1
SYR,Eastern Mediterranean,2001,62.6
SYR,Eastern Mediterranean,2002,62.8
SYR,Eastern Mediterranean,2003,63.3
SYR,Eastern Mediterranean,2004,63.5
SYR,Eastern Mediterranean,2005,63.7
SYR,Eastern Mediterranean,2006,63.8
SYR,Eastern Mediterranean,2007,64.0
SYR,Eastern Mediterranean,2008,64.0
SYR,Eastern Mediterranean,2009,64.1
SYR,Eastern Mediterranean,2010,64.1
SYR,Eastern Mediterranean,2011,62.5
SYR,Eastern Mediterranean,2012,56.6
SYR,Eastern Mediterranean,2013,56.3
SYR,Eastern Mediterranean,2014,52.5
SYR,Eastern Mediterranean,2015,52.2
SYR,Eastern Mediterranean,2016,52.3
SYR,Eastern Mediterranean,2017,51.4
SYR,Eastern Mediterranean,2018,55.6
SYR,Eastern Mediterranean,2019,59.7
SYR,Eastern Mediterranean,2020,62.0
SYR,Eastern Mediterranean,2021,62.3
TCD,Africa,2000,44.6
TCD,Africa,2001,44.9
TCD,Africa,2002,45.1
TCD,Africa,2003,45.4
TCD,Africa,2004,45.7
TCD,Africa,2005,46.1
TCD,Africa,2006,46.2
TCD,Africa,2007,47.0
TCD,Africa,2008,47.3
TCD,Africa,2009,48.0
TCD,Africa,2010,48.5
TCD,Africa,2011,48.9
TCD,Africa,2012,49.3
TCD,Africa,2013,49.6
TCD,Africa,2014,50.0
TCD,Africa,2015,50.4
TCD,Africa,2016,50.8
TCD,Africa,2017,51.1
TCD,Africa,2018,51.4
TCD,Africa,2019,51.8
TCD,Africa,2020,51.6
TCD,Africa,2021,51.5
TGO,Africa,2000,49.0
TGO,Africa,2001,49.1
TGO,Africa,2002,49.2
TGO,Africa,2003,49.3
TGO,Africa,2004,49.6
TGO,Africa,2005,49.8
TGO,Africa,2006,50.3
TGO,Africa,2007,50.5
TGO,Africa,2008,50.7
TGO,Africa,2009,51.2
TGO,Africa,2010,51.7
TGO,Africa,2011,52.3
TGO,Africa,2012,52.8
TGO,Africa,2013,53.2
TGO,Africa,2014,53.6
TGO,Africa,2015,54.0
TGO,Africa,2016,54.4
TGO,Africa,2017,54.9
TGO,Africa,2018,55.3
TGO,Africa,2019,55.8
TGO,Africa,2020,55.9
TGO,Africa,2021,55.8
THA,South-East Asia,2000,62.2
THA,South-East Asia,2001,62.8
THA,South-East Asia,2002,62.8
THA,South-East Asia,2003,63.1
THA,South-East Asia,2004,63.1
THA,South-East Asia,2005,63.8
THA,South-East Asia,2006,64.3
THA,South-East Asia,2007,64.7
THA,South-East Asia,2008,65.2
THA,South-East Asia,2009,65.7
THA,South-East Asia,2010,65.9
THA,South-East Asia,2011,66.2
THA,South-East Asia,2012,66.6
THA,South-East Asia,2013,66.8
THA,South-East Asia,2014,67.0
THA,South-East Asia,2015,67.2
THA,South-East Asia,2016,67.2
THA,South-East Asia,2017,67.4
THA,South-East Asia,2018,67.3
THA,South-East Asia,2019,67.1
THA,South-East Asia,2020,66.7
THA,South-East Asia,2021,65.8
TJK,Europe,2000,57.8
TJK,Europe,2001,58.4
TJK,Europe,2002,59.0
TJK,Europe,2003,59.6
TJK,Europe,2004,60.0
TJK,Europe,2005,60.2
TJK,Europe,2006,60.5
TJK,Europe,2007,60.7
TJK,Europe,2008,61.0
TJK,Europe,2009,61.3
TJK,Europe,2010,61.8
TJK,Europe,2011,62.2
TJK,Europe,2012,62.6
TJK,Europe,2013,63.2
TJK,Europe,2014,63.5
TJK,Europe,2015,63.8
TJK,Europe,2016,64.0
TJK,Europe,2017,64.4
TJK,Europe,2018,64.7
TJK,Europe,2019,64.9
TJK,Europe,2020,62.3
TJK,Europe,2021,63.1
TKM,Europe,2000,57.8
TKM,Europe,2001,58.2
TKM,Europe,2002,58.2
TKM,Europe,2003,58.2
TKM,Europe,2004,58.1
TKM,Europe,2005,57.8
TKM,Europe,2006,58.2
TKM,Europe,2007,58.6
TKM,Europe,2008,59.3
TKM,Europe,2009,60.4
TKM,Europe,2010,60.9
TKM,Europe,2011,61.1
TKM,Europe,2012,61.2
TKM,Europe,2013,61.0
TKM,Europe,2014,60.9
TKM,Europe,2015,60.9
TKM,Europe,2016,61.0
TKM,Europe,2017,61.0
TKM,Europe,2018,61.1
TKM,Europe,2019,61.1
TKM,Europe,2020,60.5
TKM,Europe,2021,60.8
TLS,South-East Asia,2000,54.0
TLS,South-East Asia,2001,54.5
TLS,South-East Asia,2002,55.1
TLS,South-East Asia,2003,55.9
TLS,South-East Asia,2004,56.6
TLS,South-East Asia,2005,57.2
TLS,South-East Asia,2006,57.5
TLS,South-East Asia,2007,57.8
TLS,South-East Asia,2008,58.1
TLS,South-East Asia,2009,58.2
TLS,South-East Asia,2010,58.5
TLS,South-East Asia,2011,58.8
TLS,South-East Asia,2012,59.0
TLS,South-East Asia,2013,59.1
TLS,South-East Asia,2014,59.2
TLS,South-East Asia,2015,59.5
TLS,South-East Asia,2016,59.7
TLS,South-East Asia,2017,59.8
TLS,South-East Asia,2018,59.9
TLS,South-East Asia,2019,60.0
TLS,South-East Asia,2020,60.3
TLS,South-East Asia,2021,59.5
TON,Western Pacific,2000,62.7
TON,Western Pacific,2001,62.9
TON,Western Pacific,2002,62.9
TON,Western Pacific,2003,62.9
TON,Western Pacific,2004,63.0
TON,Western Pacific,2005,63.4
TON,Western Pacific,2006,63.4
TON,Western Pacific,2007,63.4
TON,Western Pacific,2008,63.4
TON,Western Pacific,2009,61.9
TON,Western Pacific,2010,63.5
TON,Western Pacific,2011,63.6
TON,Western Pacific,2012,63.6
TON,Western Pacific,2013,63.7
TON,Western Pacific,2014,63.7
TON,Western Pacific,2015,63.8
TON,Western Pacific,2016,63.8
TON,Western Pacific,2017,63.9
TON,Western Pacific,2018,64.0
TON,Western Pacific,2019,64.1
TON,Western Pacific,2020,64.2
TON,Western Pacific,2021,63.8
TTO,Americas,2000,61.4
TTO,Americas,2001,61.5
TTO,Americas,2002,61.9
TTO,Americas,2003,61.8
TTO,Americas,2004,62.1
TTO,Americas,2005,62.3
TTO,Americas,2006,62.7
TTO,Americas,2007,62.8
TTO,Americas,2008,62.5
TTO,Americas,2009,63.1
TTO,Americas,2010,63.5
TTO,Americas,2011,64.0
TTO,Americas,2012,64.5
TTO,Americas,2013,64.3
TTO,Americas,2014,64.3
TTO,Americas,2015,64.3
TTO,Americas,2016,63.9
TTO,Americas,2017,64.0
TTO,Americas,2018,64.0
TTO,Americas,2019,64.1
TTO,Americas,2020,63.6
TTO,Americas,2021,61.9
TUN,Eastern Mediterranean,2000,64.4
TUN,Eastern Mediterranean,2001,64.6
TUN,Eastern Mediterranean,2002,64.7
TUN,Eastern Mediterranean,2003,64.9
TUN,Eastern Mediterranean,2004,65.0
TUN,Eastern Mediterranean,2005,65.2
TUN,Eastern Mediterranean,2006,65.3
TUN,Eastern Mediterranean,2007,65.5
TUN,Eastern Mediterranean,2008,65.6
TUN,Eastern Mediterranean,2009,65.7
TUN,Eastern Mediterranean,2010,65.8
TUN,Eastern Mediterranean,2011,65.9
TUN,Eastern Mediterranean,2012,66.0
TUN,Eastern Mediterranean,2013,66.0
TUN,Eastern Mediterranean,2014,66.1
TUN,Eastern Mediterranean,2015,66.2
TUN,Eastern Mediterranean,2016,66.2
TUN,Eastern Mediterranean,2017,66.3
TUN,Eastern Mediterranean,2018,66.5
TUN,Eastern Mediterranean,2019,66.7
TUN,Eastern Mediterranean,2020,66.2
TUN,Eastern Mediterranean,2021,63.6
TUR,Europe,2000,63.6
TUR,Europe,2001,64.2
TUR,Europe,2002,64.8
TUR,Europe,2003,65.1
TUR,Europe,2004,65.6
TUR,Europe,2005,65.8
TUR,Europe,2006,66.1
TUR,Europe,2007,66.3
TUR,Europe,2008,66.3
TUR,Europe,2009,66.2
TUR,Europe,2010,66.3
TUR,Europe,2011,66.5
TUR,Europe,2012,66.6
TUR,Europe,2013,66.5
TUR,Europe,2014,66.5
TUR,Europe,2015,66.4
TUR,Europe,2016,66.4
TUR,Europe,2017,66.8
TUR,Europe,2018,67.2
TUR,Europe,2019,67.2
TUR,Europe,2020,66.0
TUR,Europe,2021,65.2
TZA,Africa,2000,45.9
TZA,Africa,2001,46.6
TZA,Africa,2002,47.3
TZA,Africa,2003,48.0
TZA,Africa,2004,48.6
TZA,Africa,2005,49.4
TZA,Africa,2006,50.5
TZA,Africa,2007,51.8
TZA,Africa,2008,52.8
TZA,Africa,2009,53.3
TZA,Africa,2010,53.9
TZA,Africa,2011,54.4
TZA,Africa,2012,55.1
TZA,Africa,2013,56.0
TZA,Africa,2014,56.6
TZA,Africa,2015,57.0
TZA,Africa,2016,57.3
TZA,Africa,2017,57.6
TZA,Africa,2018,58.0
TZA,Africa,2019,58.3
TZA,Africa,2020,58.7
TZA,Africa,2021,58.1
UGA,Africa,2000,42.5
UGA,Africa,2001,43.3
UGA,Africa,2002,44.0
UGA,Africa,2003,44.9
UGA,Africa,2004,46.1
UGA,Africa,2005,47.5
UGA,Africa,2006,48.5
UGA,Africa,2007,49.3
UGA,Africa,2008,50.3
UGA,Africa,2009,51.3
UGA,Africa,2010,52.1
UGA,Africa,2011,52.9
UGA,Africa,2012,53.7
UGA,Africa,2013,54.5
UGA,Africa,2014,55.2
UGA,Africa,2015,55.8
UGA,Africa,2016,56.3
UGA,Africa,2017,56.8
UGA,Africa,2018,57.2
UGA,Africa,2019,57.6
UGA,Africa,2020,57.7
UGA,Africa,2021,57.2
UKR,Europe,2000,58.8
UKR,Europe,2001,58.9
UKR,Europe,2002,58.8
UKR,Europe,2003,58.9
UKR,Europe,2004,58.9
UKR,Europe,2005,58.7
UKR,Europe,2006,59.3
UKR,Europe,2007,59.1
UKR,Europe,2008,59.4
UKR,Europe,2009,60.7
UKR,Europe,2010,61.2
UKR,Europe,2011,61.8
UKR,Europe,2012,62.0
UKR,Europe,2013,62.3
UKR,Europe,2014,61.8
UKR,Europe,2015,62.8
UKR,Europe,2016,63.2
UKR,Europe,2017,63.5
UKR,Europe,2018,63.2
UKR,Europe,2019,63.5
UKR,Europe,2020,63.0
UKR,Europe,2021,61.6
URY,Americas,2000,65.3
URY,Americas,2001,65.4
URY,Americas,2002,65.5
URY,Americas,2003,65.2
URY,Americas,2004,65.6
URY,Americas,2005,65.9
URY,Americas,2006,66.4
URY,Americas,2007,65.7
URY,Americas,2008,66.4
URY,Americas,2009,66.6
URY,Americas,2010,66.5
URY,Americas,2011,66.6
URY,Americas,2012,66.4
URY,Americas,2013,66.6
URY,Americas,2014,67.0
URY,Americas,2015,66.9
URY,Americas,2016,66.7
URY,Americas,2017,67.1
URY,Americas,2018,66.8
URY,Americas,2019,66.8
URY,Americas,2020,67.3
URY,Americas,2021,65.0
USA,Americas,2000,65.3
USA,Americas,2001,65.4
USA,Americas,2002,65.4
USA,Americas,2003,65.5
USA,Americas,2004,65.8
USA,Americas,2005,65.8
USA,Americas,2006,66.0
USA,Americas,2007,66.2
USA,Americas,2008,66.2
USA,Americas,2009,66.4
USA,Americas,2010,66.6
USA,Americas,2011,66.6
USA,Americas,2012,66.6
USA,Americas,2013,66.5
USA,Americas,2014,66.5
USA,Americas,2015,66.3
USA,Americas,2016,66.2
USA,Americas,2017,66.0
USA,Americas,2018,66.0
USA,Americas,2019,66.0
USA,Americas,2020,64.4
USA,Americas,2021,63.9
UZB,Europe,2000,54.7
UZB,Europe,2001,55.1
UZB,Europe,2002,55.2
UZB,Europe,2003,55.7
UZB,Europe,2004,56.2
UZB,Europe,2005,56.1
UZB,Europe,2006,56.9
UZB,Europe,2007,57.5
UZB,Europe,2008,58.0
UZB,Europe,2009,58.7
UZB,Europe,2010,59.1
UZB,Europe,2011,59.5
UZB,Europe,2012,59.9
UZB,Europe,2013,60.5
UZB,Europe,2014,60.9
UZB,Europe,2015,61.4
UZB,Europe,2016,61.8
UZB,Europe,2017,62.2
UZB,Europe,2018,63.0
UZB,Europe,2019,63.6
UZB,Europe,2020,62.8
UZB,Europe,2021,63.4
VCT,Americas,2000,62.5
VCT,Americas,2001,62.7
VCT,Americas,2002,62.8
VCT,Americas,2003,63.0
VCT,Americas,2004,63.1
VCT,Americas,2005,63.2
VCT,Americas,2006,63.5
VCT,Americas,2007,63.7
VCT,Americas,2008,63.9
VCT,Americas,2009,63.9
VCT,Americas,2010,63.8
VCT,Americas,2011,63.6
VCT,Americas,2012,63.4
VCT,Americas,2013,63.1
VCT,Americas,2014,63.2
VCT,Americas,2015,63.3
VCT,Americas,2016,63.4
VCT,Americas,2017,63.5
VCT,Americas,2018,63.5
VCT,Americas,2019,63.5
VCT,Americas,2020,63.1
VCT,Americas,2021,62.9
VEN,Americas,2000,64.4
VEN,Americas,2001,64.3
VEN,Americas,2002,64.5
VEN,Americas,2003,64.1
VEN,Americas,2004,64.7
VEN,Americas,2005,64.9
VEN,Americas,2006,64.9
VEN,Americas,2007,64.8
VEN,Americas,2008,64.6
VEN,Americas,2009,64.8
VEN,Americas,2010,64.9
VEN,Americas,2011,64.9
VEN,Americas,2012,64.7
VEN,Americas,2013,64.9
VEN,Americas,2014,64.5
VEN,Americas,2015,64.4
VEN,Americas,2016,63.1
VEN,Americas,2017,63.6
VEN,Americas,2018,63.5
VEN,Americas,2019,63.4
VEN,Americas,2020,63.1
VEN,Americas,2021,62.0
VNM,Western Pacific,2000,63.7
VNM,Western Pacific,2001,63.9
VNM,Western Pacific,2002,64.0
VNM,Western Pacific,2003,64.0
VNM,Western Pacific,2004,64.1
VNM,Western Pacific,2005,64.1
VNM,Western Pacific,2006,64.2
VNM,Western Pacific,2007,64.2
VNM,Western Pacific,2008,64.3
VNM,Western Pacific,2009,64.3
VNM,Western Pacific,2010,64.4
VNM,Western Pacific,2011,64.5
VNM,Western Pacific,2012,64.6
VNM,Western Pacific,2013,64.7
VNM,Western Pacific,2014,64.8
VNM,Western Pacific,2015,64.8
VNM,Western Pacific,2016,65.0
VNM,Western Pacific,2017,65.1
VNM,Western Pacific,2018,65.3
VNM,Western Pacific,2019,65.4
VNM,Western Pacific,2020,66.2
VNM,Western Pacific,2021,65.4
VUT,Western Pacific,2000,57.5
VUT,Western Pacific,2001,57.5
VUT,Western Pacific,2002,57.6
VUT,Western Pacific,2003,57.8
VUT,Western Pacific,2004,57.9
VUT,Western Pacific,2005,58.0
VUT,Western Pacific,2006,58.1
VUT,Western Pacific,2007,58.2
VUT,Western Pacific,2008,58.3
VUT,Western Pacific,2009,58.5
VUT,Western Pacific,2010,58.6
VUT,Western Pacific,2011,58.8
VUT,Western Pacific,2012,58.9
VUT,Western Pacific,2013,59.0
VUT,Western Pacific,2014,59.1
VUT,Western Pacific,2015,59.2
VUT,Western Pacific,2016,59.2
VUT,Western Pacific,2017,59.3
VUT,Western Pacific,2018,59.3
VUT,Western Pacific,2019,59.4
VUT,Western Pacific,2020,59.4
VUT,Western Pacific,2021,58.7
WSM,Western Pacific,2000,61.3
WSM,Western Pacific,2001,61.4
WSM,Western Pacific,2002,61.6
WSM,Western Pacific,2003,61.7
WSM,Western Pacific,2004,61.8
WSM,Western Pacific,2005,61.9
WSM,Western Pacific,2006,62.0
WSM,Western Pacific,2007,62.0
WSM,Western Pacific,2008,62.0
WSM,Western Pacific,2009,60.5
WSM,Western Pacific,2010,61.9
WSM,Western Pacific,2011,61.9
WSM,Western Pacific,2012,61.7
WSM,Western Pacific,2013,61.7
WSM,Western Pacific,2014,61.6
WSM,Western Pacific,2015,61.5
WSM,Western Pacific,2016,61.4
WSM,Western Pacific,2017,61.5
WSM,Western Pacific,2018,61.5
WSM,Western Pacific,2019,61.4
WSM,Western Pacific,2020,61.6
WSM,Western Pacific,2021,61.6
YEM,Eastern Mediterranean,2000,54.2
YEM,Eastern Mediterranean,2001,54.6
YEM,Eastern Mediterranean,2002,55.1
YEM,Eastern Mediterranean,2003,55.5
YEM,Eastern Mediterranean,2004,56.0
YEM,Eastern Mediterranean,2005,56.4
YEM,Eastern Mediterranean,2006,56.9
YEM,Eastern Mediterranean,2007,57.3
YEM,Eastern Mediterranean,2008,57.6
YEM,Eastern Mediterranean,2009,57.9
YEM,Eastern Mediterranean,2010,58.3
YEM,Eastern Mediterranean,2011,58.4
YEM,Eastern Mediterranean,2012,58.5
YEM,Eastern Mediterranean,2013,58.9
YEM,Eastern Mediterranean,2014,58.9
YEM,Eastern Mediterranean,2015,58.5
YEM,Eastern Mediterranean,2016,58.1
YEM,Eastern Mediterranean,2017,58.0
YEM,Eastern Mediterranean,2018,56.9
YEM,Eastern Mediterranean,2019,57.4
YEM,Eastern Mediterranean,2020,57.0
YEM,Eastern Mediterranean,2021,56.5
ZAF,Africa,2000,49.4
ZAF,Africa,2001,48.3
ZAF,Africa,2002,47.1
ZAF,Africa,2003,45.9
ZAF,Africa,2004,45.4
ZAF,Africa,2005,45.2
ZAF,Africa,2006,45.2
ZAF,Africa,2007,45.9
ZAF,Africa,2008,46.7
ZAF,Africa,2009,47.8
ZAF,Africa,2010,49.2
ZAF,Africa,2011,50.8
ZAF,Africa,2012,52.2
ZAF,Africa,2013,53.3
ZAF,Africa,2014,53.8
ZAF,Africa,2015,54.2
ZAF,Africa,2016,54.7
ZAF,Africa,2017,55.5
ZAF,Africa,2018,55.9
ZAF,Africa,2019,56.3
ZAF,Africa,2020,55.0
ZAF,Africa,2021,52.8
ZMB,Africa,2000,38.9
ZMB,Africa,2001,39.3
ZMB,Africa,2002,40.0
ZMB,Africa,2003,41.2
ZMB,Africa,2004,42.6
ZMB,Africa,2005,43.8
ZMB,Africa,2006,45.0
ZMB,Africa,2007,46.6
ZMB,Africa,2008,48.1
ZMB,Africa,2009,49.2
ZMB,Africa,2010,49.9
ZMB,Africa,2011,50.5
ZMB,Africa,2012,51.1
ZMB,Africa,2013,51.7
ZMB,Africa,2014,52.3
ZMB,Africa,2015,52.7
ZMB,Africa,2016,53.1
ZMB,Africa,2017,53.4
ZMB,Africa,2018,53.5
ZMB,Africa,2019,53.9
ZMB,Africa,2020,53.9
ZMB,Africa,2021,53.0
ZWE,Africa,2000,40.5
ZWE,Africa,2001,40.3
ZWE,Africa,2002,40.0
ZWE,Africa,2003,40.0
ZWE,Africa,2004,40.1
ZWE,Africa,2005,40.5
ZWE,Africa,2006,41.1
ZWE,Africa,2007,41.9
ZWE,Africa,2008,42.7
ZWE,Africa,2009,43.8
ZWE,Africa,2010,45.3
ZWE,Africa,2011,46.9
ZWE,Africa,2012,48.3
ZWE,Africa,2013,49.3
ZWE,Africa,2014,50.1
ZWE,Africa,2015,50.5
ZWE,Africa,2016,50.9
ZWE,Africa,2017,51.2
ZWE,Africa,2018,51.6
ZWE,Africa,2019,52.0
ZWE,Africa,2020,52.2
ZWE,Africa,2021,51.2
